ID,Title,Pack,Artist,Image,Level,Chart Constant,Background,Chart Design,Side,Artwork,Length,Vocals,Genre,Difficulty,Notes_Touch,Notes_Joycon,Version_Mobile,Version_Switch,Added_Mobile,Added_Switch,BPM_Min,BPM_Max
faintlightarcaeaedit,Faint Light (Arcaea Edit),Extend Archive,Taishi,https://static.wikia.nocookie.net/iowiro/images/7/75/Faint_Light_%28Arcaea_Edit%29.jpg/revision/latest?cb=20230928061132,6,6.0,nijuusei-light-b,Nitro,Light,SoU,2:37,None,Trance,1,711,711,3.0.3,1.0.0c,2020-07-08,2021-05-08,133,133
faintlightarcaeaedit,Faint Light (Arcaea Edit),Extend Archive,Taishi,https://static.wikia.nocookie.net/iowiro/images/7/75/Faint_Light_%28Arcaea_Edit%29.jpg/revision/latest?cb=20230928061132,9,9.1,nijuusei-light-b,Nitro,Light,SoU,2:37,None,Trance,2,809,809,3.0.3,1.0.0c,2020-07-08,2021-05-08,133,133
syuten,syūten,Cytus II Collaboration Chapter 2,"Apo11o""COLLAPSAR""program ft. 大瀬良あい",https://static.wikia.nocookie.net/iowiro/images/6/64/Syuten.jpg/revision/latest?cb=20230927210645,2,2.0,cytus_light,antymīs,Light,蔡佩蓉 (RainFox) (not credited),2:28,大瀬良あい (Ai Ohsera),New Age,0,395,,4.6.0,,2023-07-19,,76,96
syuten,syūten,Cytus II Collaboration Chapter 2,"Apo11o""COLLAPSAR""program ft. 大瀬良あい",https://static.wikia.nocookie.net/iowiro/images/6/64/Syuten.jpg/revision/latest?cb=20230927210645,5,5.0,cytus_light,antymīs,Light,蔡佩蓉 (RainFox) (not credited),2:28,大瀬良あい (Ai Ohsera),New Age,1,446,,4.6.0,,2023-07-19,,76,96
syuten,syūten,Cytus II Collaboration Chapter 2,"Apo11o""COLLAPSAR""program ft. 大瀬良あい",https://static.wikia.nocookie.net/iowiro/images/6/64/Syuten.jpg/revision/latest?cb=20230927210645,8,8.5,cytus_light,antymīs,Light,蔡佩蓉 (RainFox) (not credited),2:28,大瀬良あい (Ai Ohsera),New Age,2,592,,4.6.0,,2023-07-19,,76,96
logos,Logos,Lasting Eden Chapter 2,polysha feat. 高域みよ,https://static.wikia.nocookie.net/iowiro/images/2/21/Logos.jpg/revision/latest?cb=20230927005346,4,4.0,eden_append_conflict,絶滅,Conflict,majamari,2:17,高域みよ (Miyo Takashiro),Melodic Breakcore / Gothic Hardcore,0,697,,5.0.0,,2023-09-27,,189,189
logos,Logos,Lasting Eden Chapter 2,polysha feat. 高域みよ,https://static.wikia.nocookie.net/iowiro/images/2/21/Logos.jpg/revision/latest?cb=20230927005346,7,7.0,eden_append_conflict,絶滅,Conflict,majamari,2:17,高域みよ (Miyo Takashiro),Melodic Breakcore / Gothic Hardcore,1,798,,5.0.0,,2023-09-27,,189,189
logos,Logos,Lasting Eden Chapter 2,polysha feat. 高域みよ,https://static.wikia.nocookie.net/iowiro/images/2/21/Logos.jpg/revision/latest?cb=20230927005346,10,10.1,eden_append_conflict,絶滅,Conflict,majamari,2:17,高域みよ (Miyo Takashiro),Melodic Breakcore / Gothic Hardcore,2,1040,,5.0.0,,2023-09-27,,189,189
viciousheroism,Vicious Heroism,Absolute Reason,Kobaryo,https://static.wikia.nocookie.net/iowiro/images/a/a5/Vicious_Heroism.jpg/revision/latest?cb=20230928085947,4,4.0,zettai,Nitro vanquish Toaster.,Conflict,吠L (HOELL),2:20,Vocal samples,Speedcore,0,430,430,2.0.0,1.0.0c,2019-03-21,2021-05-18,256,256
viciousheroism,Vicious Heroism,Absolute Reason,Kobaryo,https://static.wikia.nocookie.net/iowiro/images/a/a5/Vicious_Heroism.jpg/revision/latest?cb=20230928085947,7,7.5,zettai,Nitro vanquish Toaster.,Conflict,吠L (HOELL),2:20,Vocal samples,Speedcore,1,756,756,2.0.0,1.0.0c,2019-03-21,2021-05-18,256,256
viciousheroism,Vicious Heroism,Absolute Reason,Kobaryo,https://static.wikia.nocookie.net/iowiro/images/a/a5/Vicious_Heroism.jpg/revision/latest?cb=20230928085947,10,10.0,zettai,Nitro vanquish Toaster.,Conflict,吠L (HOELL),2:20,Vocal samples,Speedcore,2,1150,1150,2.0.0,1.0.0c,2019-03-21,2021-05-18,256,256
freemyself,Free Myself,Memory Archive,lapix feat. mami,https://static.wikia.nocookie.net/iowiro/images/6/62/Free_Myself.jpg/revision/latest?cb=20230927235812,4,4.5,single2_light,Exschwasion,Light,裕 (YUU),2:33,mami,Future Core,0,662,,4.1.4,,2022-11-10,,153,153
freemyself,Free Myself,Memory Archive,lapix feat. mami,https://static.wikia.nocookie.net/iowiro/images/6/62/Free_Myself.jpg/revision/latest?cb=20230927235812,7,7.5,single2_light,Exschwasion,Light,裕 (YUU),2:33,mami,Future Core,1,785,,4.1.4,,2022-11-10,,153,153
freemyself,Free Myself,Memory Archive,lapix feat. mami,https://static.wikia.nocookie.net/iowiro/images/6/62/Free_Myself.jpg/revision/latest?cb=20230927235812,10,10.0,single2_light,Exschwasion -unbound-,Light,裕 (YUU),2:33,mami,Future Core,2,1132,,4.1.4,,2022-11-10,,153,153
ddd,DDD,Arcaea,はがね,https://static.wikia.nocookie.net/iowiro/images/8/8c/DDD.jpg/revision/latest?cb=20230928023910,2,2.5,nijuusei2_light,én,Light,わっふゑ (wafflev0v),1:58,None,Tech Fusion,0,363,363,3.12.4,2.0.1,2022-03-23,2023-03-16,138,138
ddd,DDD,Arcaea,はがね,https://static.wikia.nocookie.net/iowiro/images/8/8c/DDD.jpg/revision/latest?cb=20230928023910,6,6.5,nijuusei2_light,én,Light,わっふゑ (wafflev0v),1:58,None,Tech Fusion,1,484,484,3.12.4,2.0.1,2022-03-23,2023-03-16,138,138
ddd,DDD,Arcaea,はがね,https://static.wikia.nocookie.net/iowiro/images/8/8c/DDD.jpg/revision/latest?cb=20230928023910,8,8.5,nijuusei2_light,én,Light,わっふゑ (wafflev0v),1:58,None,Tech Fusion,2,653,653,3.12.4,2.0.1,2022-03-23,2023-03-16,138,138
egoeimi,Ego Eimi,Lasting Eden Chapter 2,BlackY feat. Risa Yuzuki,https://static.wikia.nocookie.net/iowiro/images/6/61/Ego_eimi.jpg/revision/latest?cb=20230927005331,5,5.5,eden_append_conflict,東星,Conflict,Khronetic - At the Horizon,2:35,Risa Yuzuki,Orchestral Trance,0,801,,5.0.0,,2023-09-27,,178,178
egoeimi,Ego Eimi,Lasting Eden Chapter 2,BlackY feat. Risa Yuzuki,https://static.wikia.nocookie.net/iowiro/images/6/61/Ego_eimi.jpg/revision/latest?cb=20230927005331,8,8.6,eden_append_conflict,東星,Conflict,Khronetic - At the Horizon,2:35,Risa Yuzuki,Orchestral Trance,1,937,,5.0.0,,2023-09-27,,178,178
egoeimi,Ego Eimi,Lasting Eden Chapter 2,BlackY feat. Risa Yuzuki,https://static.wikia.nocookie.net/iowiro/images/6/61/Ego_eimi.jpg/revision/latest?cb=20230927005331,10,10.5,eden_append_conflict,東星,Conflict,Khronetic - At the Horizon,2:35,Risa Yuzuki,Orchestral Trance,2,1223,,5.0.0,,2023-09-27,,178,178
feelssorightfeatrenko,Feels So Right feat. Renko,Memory Archive,Mysteka,https://static.wikia.nocookie.net/iowiro/images/6/69/Feels_So_Right_feat._Renko.jpg/revision/latest?cb=20230928061440,3,3.5,nijuusei-light-b,Toaster,Light,DJ Poyoshi,2:14,Renko,Future Core,0,594,594,3.0.3,1.0.0c,2020-07-08,2021-05-18,180,180
feelssorightfeatrenko,Feels So Right feat. Renko,Memory Archive,Mysteka,https://static.wikia.nocookie.net/iowiro/images/6/69/Feels_So_Right_feat._Renko.jpg/revision/latest?cb=20230928061440,6,6.5,nijuusei-light-b,Toaster,Light,DJ Poyoshi,2:14,Renko,Future Core,1,636,636,3.0.3,1.0.0c,2020-07-08,2021-05-18,180,180
feelssorightfeatrenko,Feels So Right feat. Renko,Memory Archive,Mysteka,https://static.wikia.nocookie.net/iowiro/images/6/69/Feels_So_Right_feat._Renko.jpg/revision/latest?cb=20230928061440,9,9.3,nijuusei-light-b,Toaster,Light,DJ Poyoshi,2:14,Renko,Future Core,2,947,947,3.0.3,1.0.0c,2020-07-08,2021-05-18,180,180
filament,Filament,Memory Archive,Puru,https://static.wikia.nocookie.net/iowiro/images/0/08/Filament.jpg/revision/latest?cb=20230928061555,4,4.5,omatsuri_light,Toaster,Light,Hanamori Hiro,2:22,None,Chill Trap,0,582,582,2.4.5,1.0.0c,2019-11-24,2021-05-18,170,170
filament,Filament,Memory Archive,Puru,https://static.wikia.nocookie.net/iowiro/images/0/08/Filament.jpg/revision/latest?cb=20230928061555,7,7.5,omatsuri_light,Toaster,Light,Hanamori Hiro,2:22,None,Chill Trap,1,780,780,2.4.5,1.0.0c,2019-11-24,2021-05-18,170,170
filament,Filament,Memory Archive,Puru,https://static.wikia.nocookie.net/iowiro/images/0/08/Filament.jpg/revision/latest?cb=20230928061555,9+,9.7,omatsuri_light,Toaster,Light,Hanamori Hiro,2:22,None,Chill Trap,2,991,991,2.4.5,1.0.0c,2019-11-24,2021-05-18,170,170
reconstruction,REconstruction,Dynamix Collaboration,Ryazan,https://static.wikia.nocookie.net/iowiro/images/c/c4/Reconstruction.jpg/revision/latest?cb=20230928074138,2,2.5,dynamix_light,Nitro,Light,織日ちひろ (Chihiro Orihi) (not credited),1:57,Vocal samples,Drumstep,0,347,,1.1.2,,2017-06-23,,180,180
reconstruction,REconstruction,Dynamix Collaboration,Ryazan,https://static.wikia.nocookie.net/iowiro/images/c/c4/Reconstruction.jpg/revision/latest?cb=20230928074138,6,6.0,dynamix_light,Nitro,Light,織日ちひろ (Chihiro Orihi) (not credited),1:57,Vocal samples,Drumstep,1,469,,1.1.2,,2017-06-23,,180,180
reconstruction,REconstruction,Dynamix Collaboration,Ryazan,https://static.wikia.nocookie.net/iowiro/images/c/c4/Reconstruction.jpg/revision/latest?cb=20230928074138,8,8.4,dynamix_light,Nitro,Light,織日ちひろ (Chihiro Orihi) (not credited),1:57,Vocal samples,Drumstep,2,825,,1.1.2,,2017-06-23,,180,180
fairytale,Fairytale,Arcaea,chitose,https://static.wikia.nocookie.net/iowiro/images/d/d9/Fairytale_new.jpg/revision/latest?cb=20230928090636,1,1.0,base_light,Toaster,Light,Khronetic (current) / zue-row (old),2:10,None,Celtic Fantasia,0,336,336,1.0.5,1.0.0c,2017-03-08,2021-05-08,189,189
fairytale,Fairytale,Arcaea,chitose,https://static.wikia.nocookie.net/iowiro/images/d/d9/Fairytale_new.jpg/revision/latest?cb=20230928090636,3,3.5,base_light,Toaster,Light,Khronetic (current) / zue-row (old),2:10,None,Celtic Fantasia,1,511,511,1.0.5,1.0.0c,2017-03-08,2021-05-08,189,189
fairytale,Fairytale,Arcaea,chitose,https://static.wikia.nocookie.net/iowiro/images/d/d9/Fairytale_new.jpg/revision/latest?cb=20230928090636,7,7.0,base_light,Toaster,Light,Khronetic (current) / zue-row (old),2:10,None,Celtic Fantasia,2,782,782,1.0.5,1.0.0c,2017-03-08,2021-05-08,189,189
fairytale,Fairytale,Arcaea,chitose,https://static.wikia.nocookie.net/iowiro/images/9/9f/Fairytale_BYD.jpg/revision/latest?cb=20230928090711,9,9.5,base_light,Nitro in Wonderland,Light,Khronetic,2:10,None,Celtic Fantasia,3,932,,3.0.0,,2020-05-27,,189,189
bethere,Be There,Memory Archive,PSYQUI,https://static.wikia.nocookie.net/iowiro/images/5/5d/Be_There.jpg/revision/latest?cb=20230928052310,4,4.0,base_light,Nitro,Light,hie,2:11,Vocal samples,Future Core,0,592,592,1.6.4,1.0.0c,2018-06-01,2021-05-18,164,164
bethere,Be There,Memory Archive,PSYQUI,https://static.wikia.nocookie.net/iowiro/images/5/5d/Be_There.jpg/revision/latest?cb=20230928052310,7,7.5,base_light,Nitro,Light,hie,2:11,Vocal samples,Future Core,1,792,792,1.6.4,1.0.0c,2018-06-01,2021-05-18,164,164
bethere,Be There,Memory Archive,PSYQUI,https://static.wikia.nocookie.net/iowiro/images/5/5d/Be_There.jpg/revision/latest?cb=20230928052310,9,9.4,base_light,Be Nitro,Light,hie,2:11,Vocal samples,Future Core,2,982,982,1.6.4,1.0.0c,2018-06-01,2021-05-18,164,164
phantasia,Phantasia,Memory Archive,Yunosuke,https://static.wikia.nocookie.net/iowiro/images/c/cb/Phantasia.jpg/revision/latest?cb=20230928073429,4,4.0,rei,Toaster,Light,そゐち (sowiti),2:32,None,Future Bass / Hi-Tech,0,544,544,1.8.2,1.0.0c,2018-11-29,2021-05-18,153,153
phantasia,Phantasia,Memory Archive,Yunosuke,https://static.wikia.nocookie.net/iowiro/images/c/cb/Phantasia.jpg/revision/latest?cb=20230928073429,5,5.5,rei,Toaster,Light,そゐち (sowiti),2:32,None,Future Bass / Hi-Tech,1,579,579,1.8.2,1.0.0c,2018-11-29,2021-05-18,153,153
phantasia,Phantasia,Memory Archive,Yunosuke,https://static.wikia.nocookie.net/iowiro/images/c/cb/Phantasia.jpg/revision/latest?cb=20230928073429,9,9.2,rei,Toaster,Light,そゐち (sowiti),2:32,None,Future Bass / Hi-Tech,2,952,952,1.8.2,1.0.0c,2018-11-29,2021-05-18,153,153
fractureray,Fracture Ray,Luminous Sky,Sakuzyo,https://static.wikia.nocookie.net/iowiro/images/c/c2/Fracture_Ray.jpg/revision/latest?cb=20230928061927,6,6.0,fractureray,Volatile Paradox,Light,シエラ (cierra),2:33,Vocal samples,Artstep / 200step,0,983,983,1.7.0,1.0.0c,2018-07-16,2021-05-18,200,200
fractureray,Fracture Ray,Luminous Sky,Sakuzyo,https://static.wikia.nocookie.net/iowiro/images/c/c2/Fracture_Ray.jpg/revision/latest?cb=20230928061927,9,9.5,fractureray,Absolute Paradox,Light,シエラ (cierra),2:33,Vocal samples,Artstep / 200step,1,1343,1242,1.7.0,1.0.0c,2018-07-16,2021-05-18,200,200
fractureray,Fracture Ray,Luminous Sky,Sakuzyo,https://static.wikia.nocookie.net/iowiro/images/c/c2/Fracture_Ray.jpg/revision/latest?cb=20230928061927,11,11.3,fractureray,Paradox Zero,Light,シエラ (cierra),2:33,Vocal samples,Artstep / 200step,2,1279,1125,1.7.0,1.0.0c,2018-07-16,2021-05-18,200,200
sulfur,Sulfur,Luminous Sky,ぺのれり,https://static.wikia.nocookie.net/iowiro/images/2/2e/Sulfur.jpg/revision/latest?cb=20230928083322,4,4.0,rei,Shirorak,Light,すずなし (Suzunashi),2:19,None,Artcore,0,458,458,1.7.0,1.0.0c,2018-07-16,2021-05-18,182,182
sulfur,Sulfur,Luminous Sky,ぺのれり,https://static.wikia.nocookie.net/iowiro/images/2/2e/Sulfur.jpg/revision/latest?cb=20230928083322,6,6.0,rei,Shirorak,Light,すずなし (Suzunashi),2:19,None,Artcore,1,608,608,1.7.0,1.0.0c,2018-07-16,2021-05-18,182,182
sulfur,Sulfur,Luminous Sky,ぺのれり,https://static.wikia.nocookie.net/iowiro/images/2/2e/Sulfur.jpg/revision/latest?cb=20230928083322,9+,9.7,rei,Shirorak,Light,すずなし (Suzunashi),2:19,None,Artcore,2,1045,1045,1.7.0,1.0.0c,2018-07-16,2021-05-18,182,182
lapis,Lapis,Extend Archive,SHIKI,https://static.wikia.nocookie.net/iowiro/images/0/04/Lapis.jpg/revision/latest?cb=20230928065801,2,2.0,nijuusei-light-b,CERiNG,Light,Khronetic,2:18,None,Trance,0,391,391,3.2.2,1.2.0,2020-10-30,2021-09-16,146,146
lapis,Lapis,Extend Archive,SHIKI,https://static.wikia.nocookie.net/iowiro/images/0/04/Lapis.jpg/revision/latest?cb=20230928065801,6,6.0,nijuusei-light-b,CERiNG,Light,Khronetic,2:18,None,Trance,1,520,520,3.2.2,1.2.0,2020-10-30,2021-09-16,146,146
lapis,Lapis,Extend Archive,SHIKI,https://static.wikia.nocookie.net/iowiro/images/0/04/Lapis.jpg/revision/latest?cb=20230928065801,9,9.4,nijuusei-light-b,CERiNG,Light,Khronetic,2:18,None,Trance,2,920,920,3.2.2,1.2.0,2020-10-30,2021-09-16,146,146
tiferet,Tiferet,Tone Sphere Collaboration,xi + Sta,https://static.wikia.nocookie.net/iowiro/images/f/f8/Tiferet.jpg/revision/latest?cb=20230928085220,4,4.5,tiferet,夜浪[Spherical],Conflict,Sta (not credited) ,2:24,None,Post Rock / Progressive,0,450,,1.8.0,,2018-10-07,,78,142
tiferet,Tiferet,Tone Sphere Collaboration,xi + Sta,https://static.wikia.nocookie.net/iowiro/images/f/f8/Tiferet.jpg/revision/latest?cb=20230928085220,7,7.5,tiferet,夜浪[Spherical],Conflict,Sta (not credited) ,2:24,None,Post Rock / Progressive,1,720,,1.8.0,,2018-10-07,,78,142
tiferet,Tiferet,Tone Sphere Collaboration,xi + Sta,https://static.wikia.nocookie.net/iowiro/images/f/f8/Tiferet.jpg/revision/latest?cb=20230928085220,10,10.4,tiferet,夜浪[Spherical],Conflict,Sta (not credited) ,2:24,None,Post Rock / Progressive,2,1086,,1.8.0,,2018-10-07,,78,142
lazyaddiction,Lazy Addiction,O.N.G.E.K.I. Collaboration,sky_delta,https://static.wikia.nocookie.net/iowiro/images/9/9a/Lazy_Addiction.jpg/revision/latest?cb=20201217085443,2,2.5,ongeki_light,Nitro without Toaster.,Light,いずみべる (Izumi Bell) (not credited),2:23,Vocal samples,Future Core / Techcore,0,462,,3.4.0,,2020-12-17,,185,185
lazyaddiction,Lazy Addiction,O.N.G.E.K.I. Collaboration,sky_delta,https://static.wikia.nocookie.net/iowiro/images/9/9a/Lazy_Addiction.jpg/revision/latest?cb=20201217085443,6,6.0,ongeki_light,Nitro without Toaster.,Light,いずみべる (Izumi Bell) (not credited),2:23,Vocal samples,Future Core / Techcore,1,647,,3.4.0,,2020-12-17,,185,185
lazyaddiction,Lazy Addiction,O.N.G.E.K.I. Collaboration,sky_delta,https://static.wikia.nocookie.net/iowiro/images/9/9a/Lazy_Addiction.jpg/revision/latest?cb=20201217085443,9,9.6,ongeki_light,Nitro without Toaster.,Light,いずみべる (Izumi Bell) (not credited),2:23,Vocal samples,Future Core / Techcore,2,1031,,3.4.0,,2020-12-17,,185,185
lifeispiano,Life is PIANO,Extend Archive,Junk,https://static.wikia.nocookie.net/iowiro/images/1/17/Life_is_Piano.jpg/revision/latest?cb=20230928070446,3,3.5,rei,Nitro,Light,TOHRU MiTSUHASHi (not credited),2:10,None,Maiden House,0,398,398,3.5.4,1.2.0,2021-04-09,2021-09-16,133,133
lifeispiano,Life is PIANO,Extend Archive,Junk,https://static.wikia.nocookie.net/iowiro/images/1/17/Life_is_Piano.jpg/revision/latest?cb=20230928070446,5,5.5,rei,Nitro,Light,TOHRU MiTSUHASHi (not credited),2:10,None,Maiden House,1,437,437,3.5.4,1.2.0,2021-04-09,2021-09-16,133,133
lifeispiano,Life is PIANO,Extend Archive,Junk,https://static.wikia.nocookie.net/iowiro/images/1/17/Life_is_Piano.jpg/revision/latest?cb=20230928070446,9,9.1,rei,Nitro,Light,TOHRU MiTSUHASHi (not credited),2:10,None,Maiden House,2,674,674,3.5.4,1.2.0,2021-04-09,2021-09-16,133,133
canifriendyouonbassbooklol,Can I Friend You on Bassbook? Lol,Memory Archive,かめりあ feat. ななひら,https://static.wikia.nocookie.net/iowiro/images/0/06/Bassbook.jpg/revision/latest?cb=20230928051941,3,3.0,prelude_light,トースト食べる？笑,Light,まみむ (Mamimu)/まあこ (Maako) (not credited),2:26,ななひら (Nanahira),Bass House / Denpa,0,415,415,3.5.4,1.3.0,2021-04-09,2022-02-24,128,128
canifriendyouonbassbooklol,Can I Friend You on Bassbook? Lol,Memory Archive,かめりあ feat. ななひら,https://static.wikia.nocookie.net/iowiro/images/0/06/Bassbook.jpg/revision/latest?cb=20230928051941,6,6.5,prelude_light,トースト食べる？笑,Light,まみむ (Mamimu)/まあこ (Maako) (not credited),2:26,ななひら (Nanahira),Bass House / Denpa,1,548,548,3.5.4,1.3.0,2021-04-09,2022-02-24,128,128
canifriendyouonbassbooklol,Can I Friend You on Bassbook? Lol,Memory Archive,かめりあ feat. ななひら,https://static.wikia.nocookie.net/iowiro/images/0/06/Bassbook.jpg/revision/latest?cb=20230928051941,9,9.3,prelude_light,トースト食べる？笑,Light,まみむ (Mamimu)/まあこ (Maako) (not credited),2:26,ななひら (Nanahira),Bass House / Denpa,2,861,861,3.5.4,1.3.0,2021-04-09,2022-02-24,128,128
internetyamero,INTERNET YAMERO,Memory Archive,Aiobahn feat. KOTOKO,https://static.wikia.nocookie.net/iowiro/images/2/2e/INTERNET_YAMERO.jpg/revision/latest?cb=20230927211625,4,4.5,single2_conflict,該当チャンネルが停止されたため、 この譜面は再生できません。,Conflict,"kinakobooster, お久しぶり (ohisashiburi), こかむも (Kokakumo) (not credited)",3:01,KOTOKO,J-Pop / Hardstyle / Hardcore / Schranz,0,677,,4.5.0,,2023-06-28,,185,185
internetyamero,INTERNET YAMERO,Memory Archive,Aiobahn feat. KOTOKO,https://static.wikia.nocookie.net/iowiro/images/2/2e/INTERNET_YAMERO.jpg/revision/latest?cb=20230927211625,7,7.5,single2_conflict,該当チャンネルが停止されたため、 この譜面は再生できません。,Conflict,"kinakobooster, お久しぶり (ohisashiburi), こかむも (Kokakumo) (not credited)",3:01,KOTOKO,J-Pop / Hardstyle / Hardcore / Schranz,1,987,,4.5.0,,2023-06-28,,185,185
internetyamero,INTERNET YAMERO,Memory Archive,Aiobahn feat. KOTOKO,https://static.wikia.nocookie.net/iowiro/images/2/2e/INTERNET_YAMERO.jpg/revision/latest?cb=20230927211625,9+,9.9,single2_conflict,該当チャンネルが停止されたため、 この譜面は再生できません。,Conflict,"kinakobooster, お久しぶり (ohisashiburi), こかむも (Kokakumo) (not credited)",3:01,KOTOKO,J-Pop / Hardstyle / Hardcore / Schranz,2,1222,,4.5.0,,2023-06-28,,185,185
lunarorbitbelieveintheespebranchroad,LunarOrbit -believe in the Espebranch road-,Arcaea,Apo11o program ft. 大瀬良あい,https://static.wikia.nocookie.net/iowiro/images/3/39/Espebranch.jpg/revision/latest?cb=20230928060724,3,3.5,mirai_conflict,月刊Toaster,Conflict,hideo,2:21,大瀬良あい (Ai Ohsera),Metal,0,624,624,1.7.4,1.0.0c,2018-08-31,2021-05-08,192,192
lunarorbitbelieveintheespebranchroad,LunarOrbit -believe in the Espebranch road-,Arcaea,Apo11o program ft. 大瀬良あい,https://static.wikia.nocookie.net/iowiro/images/3/39/Espebranch.jpg/revision/latest?cb=20230928060724,6,6.0,mirai_conflict,月刊Toaster,Conflict,hideo,2:21,大瀬良あい (Ai Ohsera),Metal,1,757,757,1.7.4,1.0.0c,2018-08-31,2021-05-08,192,192
lunarorbitbelieveintheespebranchroad,LunarOrbit -believe in the Espebranch road-,Arcaea,Apo11o program ft. 大瀬良あい,https://static.wikia.nocookie.net/iowiro/images/3/39/Espebranch.jpg/revision/latest?cb=20230928060724,9,9.6,mirai_conflict,月刊Toaster,Conflict,hideo,2:21,大瀬良あい (Ai Ohsera),Metal,2,1058,1058,1.7.4,1.0.0c,2018-08-31,2021-05-08,192,192
primevaltexture,Primeval Texture,Lasting Eden Chapter 2,くるぶっこちゃん,https://static.wikia.nocookie.net/iowiro/images/b/b4/Primeval_texture.jpg/revision/latest?cb=20230927005600,3,3.0,eden_append_light,CERiNG,Light,LOWRISE,2:13,None,,0,387,,5.0.0,,2023-09-27,,120,120
primevaltexture,Primeval Texture,Lasting Eden Chapter 2,くるぶっこちゃん,https://static.wikia.nocookie.net/iowiro/images/b/b4/Primeval_texture.jpg/revision/latest?cb=20230927005600,6,6.0,eden_append_light,CERiNG,Light,LOWRISE,2:13,None,,1,525,,5.0.0,,2023-09-27,,120,120
primevaltexture,Primeval Texture,Lasting Eden Chapter 2,くるぶっこちゃん,https://static.wikia.nocookie.net/iowiro/images/b/b4/Primeval_texture.jpg/revision/latest?cb=20230927005600,9,9.0,eden_append_light,CERiNG,Light,LOWRISE,2:13,None,,2,810,,5.0.0,,2023-09-27,,120,120
suomi,Suomi,Arcaea,Aire,https://static.wikia.nocookie.net/iowiro/images/1/1b/Suomi.jpg/revision/latest?cb=20230928083640,2,2.0,nijuusei-light-b,Toastie,Light,雨風雪夏 (AmekazeYukinatsu),2:08,Vocal samples,Electro House,0,368,368,1.7.0,1.0.0c,2018-07-16,2021-05-08,125,125
suomi,Suomi,Arcaea,Aire,https://static.wikia.nocookie.net/iowiro/images/1/1b/Suomi.jpg/revision/latest?cb=20230928083640,5,5.0,nijuusei-light-b,Toastie,Light,雨風雪夏 (AmekazeYukinatsu),2:08,Vocal samples,Electro House,1,550,550,1.7.0,1.0.0c,2018-07-16,2021-05-08,125,125
